,coef,p,t,condition,model,feature
73,0.0003543068434018042,7.202609327402463e-13,7.182782004706012,voice_id,Rating_z_score ~ AA_sF2_mean,AA_sF2_mean
74,0.0012340448139486527,7.537614060373979e-195,30.293638183397086,voice_id,Rating_z_score ~ AE_sF2_mean,AE_sF2_mean
75,0.0005478246251732412,3.0263058225017916e-48,14.655180256047194,voice_id,Rating_z_score ~ AH_sF2_mean,AH_sF2_mean
76,0.0012203421502481188,7.880984561946084e-64,16.959942524028698,voice_id,Rating_z_score ~ AO_sF2_mean,AO_sF2_mean
77,0.0010113454386118253,7.43918424872701e-61,16.543672150536565,voice_id,Rating_z_score ~ AX_sF2_mean,AX_sF2_mean
78,0.0008515639465851851,1.4866414208807461e-43,13.89019461671906,voice_id,Rating_z_score ~ EH_sF2_mean,EH_sF2_mean
79,0.0011913824946020648,0.0,45.61719219125127,voice_id,Rating_z_score ~ IH_sF2_mean,IH_sF2_mean
80,0.0004790561310151078,1.0538897081490743e-52,15.34824749583892,voice_id,Rating_z_score ~ IY_sF2_mean,IY_sF2_mean
81,0.0009031563681655702,1.9465200601543621e-56,15.906429644995884,voice_id,Rating_z_score ~ UH_sF2_mean,UH_sF2_mean
82,0.0007048253120035676,3.9935746098756643e-44,13.985424565348845,voice_id,Rating_z_score ~ UW_sF2_mean,UW_sF2_mean
83,0.00019793534930958543,0.00022925428828185628,3.68541927736029,voice_id,Rating_z_score ~ AA_sF2_min,AA_sF2_min
84,0.0015255341480225318,2.1093934746218956e-208,31.378575449166107,voice_id,Rating_z_score ~ AE_sF2_min,AE_sF2_min
85,0.0006952822330229255,1.1278364198182074e-90,20.352787721139187,voice_id,Rating_z_score ~ AH_sF2_min,AH_sF2_min
86,0.0007789003382924136,4.2452997784258665e-27,10.80507349379025,voice_id,Rating_z_score ~ AO_sF2_min,AO_sF2_min
87,0.0007061836823878179,3.384332053526692e-33,12.037597614938242,voice_id,Rating_z_score ~ AX_sF2_min,AX_sF2_min
88,0.0003510829040184395,1.302660826284664e-10,6.432092918904427,voice_id,Rating_z_score ~ EH_sF2_min,EH_sF2_min
89,0.0008212849902054102,7.529558294511587e-270,35.94559861669395,voice_id,Rating_z_score ~ IH_sF2_min,IH_sF2_min
90,-0.0002855962378454975,2.504346995914871e-16,-8.205829770390118,voice_id,Rating_z_score ~ IY_sF2_min,IY_sF2_min
91,0.0008852589695027528,5.342781393776606e-47,14.455653200054309,voice_id,Rating_z_score ~ UH_sF2_min,UH_sF2_min
92,0.00018929953937522125,2.2121485394081e-05,4.243876550576978,voice_id,Rating_z_score ~ UW_sF2_min,UW_sF2_min
93,0.00022071356014628332,7.442926863080193e-06,4.482428781008954,voice_id,Rating_z_score ~ AA_sF2_max,AA_sF2_max
94,0.0010384664164749128,1.5365088757842605e-196,30.43079987938857,voice_id,Rating_z_score ~ AE_sF2_max,AE_sF2_max
95,0.00040047327682280273,2.208652729944057e-58,16.189953047180175,voice_id,Rating_z_score ~ AH_sF2_max,AH_sF2_max
96,0.0009914637814201043,9.464016189799837e-78,18.79153719323991,voice_id,Rating_z_score ~ AO_sF2_max,AO_sF2_max
