Filename,Label,seg_Start,seg_End,H1c_mean,H1c_means001,H1c_means002,H1c_means003,H2c_mean,H2c_means001,H2c_means002,H2c_means003,H4c_mean,H4c_means001,H4c_means002,H4c_means003,A1c_mean,A1c_means001,A1c_means002,A1c_means003,A2c_mean,A2c_means001,A2c_means002,A2c_means003,A3c_mean,A3c_means001,A3c_means002,A3c_means003,H2Kc_mean,H2Kc_means001,H2Kc_means002,H2Kc_means003,H1H2c_mean,H1H2c_means001,H1H2c_means002,H1H2c_means003,H2H4c_mean,H2H4c_means001,H2H4c_means002,H2H4c_means003,H1A1c_mean,H1A1c_means001,H1A1c_means002,H1A1c_means003,H1A2c_mean,H1A2c_means001,H1A2c_means002,H1A2c_means003,H1A3c_mean,H1A3c_means001,H1A3c_means002,H1A3c_means003,H42Kc_mean,H42Kc_means001,H42Kc_means002,H42Kc_means003,H2KH5Kc_mean,H2KH5Kc_means001,H2KH5Kc_means002,H2KH5Kc_means003,CPP_mean,CPP_means001,CPP_means002,CPP_means003,Energy_mean,Energy_means001,Energy_means002,Energy_means003,HNR05_mean,HNR05_means001,HNR05_means002,HNR05_means003,HNR15_mean,HNR15_means001,HNR15_means002,HNR15_means003,HNR25_mean,HNR25_means001,HNR25_means002,HNR25_means003,HNR35_mean,HNR35_means001,HNR35_means002,HNR35_means003,SHR_mean,SHR_means001,SHR_means002,SHR_means003,H1u_mean,H1u_means001,H1u_means002,H1u_means003,H2u_mean,H2u_means001,H2u_means002,H2u_means003,H4u_mean,H4u_means001,H4u_means002,H4u_means003,A1u_mean,A1u_means001,A1u_means002,A1u_means003,A2u_mean,A2u_means001,A2u_means002,A2u_means003,A3u_mean,A3u_means001,A3u_means002,A3u_means003,H2Ku_mean,H2Ku_means001,H2Ku_means002,H2Ku_means003,H5Ku_mean,H5Ku_means001,H5Ku_means002,H5Ku_means003,H1H2u_mean,H1H2u_means001,H1H2u_means002,H1H2u_means003,H2H4u_mean,H2H4u_means001,H2H4u_means002,H2H4u_means003,H1A1u_mean,H1A1u_means001,H1A1u_means002,H1A1u_means003,H1A2u_mean,H1A2u_means001,H1A2u_means002,H1A2u_means003,H1A3u_mean,H1A3u_means001,H1A3u_means002,H1A3u_means003,H42Ku_mean,H42Ku_means001,H42Ku_means002,H42Ku_means003,H2KH5Ku_mean,H2KH5Ku_means001,H2KH5Ku_means002,H2KH5Ku_means003,strF0_mean,strF0_means001,strF0_means002,strF0_means003,sF0_mean,sF0_means001,sF0_means002,sF0_means003,pF0_mean,pF0_means001,pF0_means002,pF0_means003,shrF0_mean,shrF0_means001,shrF0_means002,shrF0_means003,oF0_mean,oF0_means001,oF0_means002,oF0_means003,sF1_mean,sF1_means001,sF1_means002,sF1_means003,sF2_mean,sF2_means001,sF2_means002,sF2_means003,sF3_mean,sF3_means001,sF3_means002,sF3_means003,sF4_mean,sF4_means001,sF4_means002,sF4_means003,pF1_mean,pF1_means001,pF1_means002,pF1_means003,pF2_mean,pF2_means001,pF2_means002,pF2_means003,pF3_mean,pF3_means001,pF3_means002,pF3_means003,pF4_mean,pF4_means001,pF4_means002,pF4_means003,oF1_mean,oF1_means001,oF1_means002,oF1_means003,oF2_mean,oF2_means001,oF2_means002,oF2_means003,oF3_mean,oF3_means001,oF3_means002,oF3_means003,oF4_mean,oF4_means001,oF4_means002,oF4_means003,sB1_mean,sB1_means001,sB1_means002,sB1_means003,sB2_mean,sB2_means001,sB2_means002,sB2_means003,sB3_mean,sB3_means001,sB3_means002,sB3_means003,sB4_mean,sB4_means001,sB4_means002,sB4_means003,pB1_mean,pB1_means001,pB1_means002,pB1_means003,pB2_mean,pB2_means001,pB2_means002,pB2_means003,pB3_mean,pB3_means001,pB3_means002,pB3_means003,pB4_mean,pB4_means001,pB4_means002,pB4_means003,oB1_mean,oB1_means001,oB1_means002,oB1_means003,oB2_mean,oB2_means001,oB2_means002,oB2_means003,oB3_mean,oB3_means001,oB3_means002,oB3_means003,oB4_mean,oB4_means001,oB4_means002,oB4_means003,epoch_mean,epoch_means001,epoch_means002,epoch_means003,soe_mean,soe_means001,soe_means002,soe_means003,
gettingcurious_intoit.mat,AY,367.756,410.000,13.566,14.398,13.477,12.818,4.132,4.639,5.546,2.353,2.784,3.740,1.368,3.109,-7.677,-5.359,-8.248,-9.468,0.695,-2.350,0.162,4.234,-5.569,-10.810,-5.024,-0.815,2.625,-5.131,2.105,10.839,9.434,9.759,7.932,10.465,1.348,0.899,4.178,-0.756,21.243,19.756,21.726,22.286,12.871,16.748,13.315,8.584,19.135,25.207,18.501,13.633,0.159,8.872,-0.737,-7.730,19.254,12.191,17.040,28.354,25.188,26.186,25.767,23.665,1.198,1.454,1.226,0.915,31.951,35.202,32.733,28.047,36.359,37.664,37.128,34.403,37.982,41.073,38.230,34.697,38.523,40.937,38.948,35.746,0.000,0.000,0.000,0.000,15.075,15.563,14.827,14.811,12.199,10.521,12.795,13.355,1.447,5.436,0.766,-1.922,13.958,17.142,13.735,10.993,0.923,-0.319,0.847,2.250,-3.713,-2.314,-3.847,-4.956,-7.829,-12.834,-8.133,-2.556,-16.629,-17.323,-14.935,-17.515,2.876,5.043,2.032,1.456,10.752,5.085,12.030,15.277,1.117,-1.578,1.092,3.818,14.151,15.882,13.980,12.561,18.788,17.878,18.674,19.767,9.276,18.270,8.898,0.634,8.009,9.099,4.666,9.968,206.433,209.324,208.964,201.497,208.190,210.289,211.430,203.176,NaN,NaN,NaN,NaN,208.519,208.643,211.099,206.030,NaN,NaN,NaN,NaN,492.086,581.049,520.141,378.237,2745.764,2788.006,2750.671,2699.023,3594.312,3493.911,3637.469,3656.824,4379.727,4258.301,4411.149,4472.772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,168.382,97.798,149.170,255.783,143.086,197.478,127.899,101.856,399.447,645.445,277.968,261.884,279.625,229.745,278.291,327.640,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.209,0.200,0.200,0.200,0.013,0.014,0.013,0.012,
gettingcurious_intoit.mat,K,410.000,530.000,1.087,7.138,-8.061,3.899,-3.687,6.569,-14.023,-3.909,-0.068,6.178,-4.840,-1.658,-13.770,0.795,-21.300,-20.959,-7.804,-0.492,-15.783,-7.261,-3.289,-0.049,-9.990,0.066,-2.486,7.048,-9.407,-5.239,4.774,0.569,5.962,7.808,-3.619,0.391,-9.183,-2.251,14.857,6.343,13.239,24.858,8.891,7.630,7.722,11.160,4.376,7.187,1.929,3.833,2.418,-0.870,4.567,3.581,19.220,31.405,23.481,2.830,15.747,16.330,17.226,13.689,0.449,0.396,0.088,0.850,17.616,13.243,28.165,11.598,25.407,23.773,35.936,16.661,27.781,26.707,39.553,17.234,29.509,28.711,41.218,18.752,0.012,0.000,0.036,0.000,5.832,13.511,-2.624,6.351,-2.353,4.825,-12.710,0.599,-11.945,-11.059,-20.179,-4.848,0.615,11.741,-8.216,-1.881,-13.340,-12.481,-25.169,-2.582,-15.406,-16.938,-24.686,-4.770,-16.620,-16.598,-28.317,-5.089,-21.705,-24.357,-32.888,-8.069,8.185,8.686,10.086,5.752,9.592,15.884,7.469,5.447,5.218,1.771,5.593,8.232,19.172,25.992,22.545,8.934,21.238,30.449,22.062,11.121,4.675,5.539,8.138,0.240,6.553,9.619,4.687,5.353,181.821,193.890,201.013,151.826,116.632,192.339,100.957,56.002,NaN,NaN,NaN,NaN,177.272,198.767,194.636,139.701,NaN,NaN,NaN,NaN,355.151,238.611,310.377,514.953,2317.798,2656.724,2437.912,1858.534,3327.028,3752.866,3479.257,2751.558,4393.913,4507.212,4367.419,4305.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,417.485,121.478,373.077,755.930,376.776,385.616,352.328,386.067,403.184,469.957,359.642,376.188,546.798,939.633,463.966,231.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.165,0.195,0.195,0.122,0.008,0.010,0.002,0.013,
gettingcurious_intoit.mat,AY,530.000,600.000,19.030,18.971,20.420,17.739,8.806,5.484,9.295,11.643,-7.055,-10.781,-7.124,-3.281,-10.272,-15.288,-9.834,-5.641,-7.332,-12.083,-7.633,-2.329,-7.118,-8.216,-9.394,-3.750,-8.298,-7.948,-9.192,-7.726,10.223,13.487,11.125,6.097,15.861,16.265,16.419,14.924,29.302,34.258,30.254,23.381,26.362,31.054,28.054,20.069,26.147,27.187,29.814,21.490,1.242,-2.833,2.068,4.445,0.695,-1.164,-0.029,3.262,20.201,14.992,21.450,24.144,2.601,2.374,2.851,2.585,16.128,7.806,19.613,20.983,19.854,12.881,21.870,24.841,19.176,14.248,20.641,22.665,20.990,17.634,22.662,22.679,0.261,0.000,0.039,0.773,19.724,19.804,21.023,18.385,11.613,8.399,11.936,14.506,13.651,7.142,15.159,18.736,13.930,7.969,15.158,18.734,4.856,-0.658,5.907,9.304,3.285,-2.269,3.984,8.155,-0.407,-7.604,1.610,4.795,-8.993,-6.784,-9.164,-10.988,8.112,11.404,9.087,3.879,-2.039,1.257,-3.223,-4.230,5.794,11.834,5.865,-0.349,14.868,20.461,15.116,9.082,16.439,22.072,17.038,10.230,14.058,14.746,13.549,13.941,5.854,-2.712,5.946,14.329,159.113,158.398,161.952,156.887,159.568,159.366,161.968,157.377,NaN,NaN,NaN,NaN,158.301,155.950,161.715,157.180,NaN,NaN,NaN,NaN,630.249,629.425,661.575,600.109,1887.186,1796.951,1880.123,1986.330,2408.734,2369.572,2388.948,2466.796,4051.507,4316.947,4313.066,3519.347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189.009,334.561,139.585,92.608,362.741,619.920,251.774,217.033,344.255,510.167,293.244,234.570,601.666,559.652,799.401,461.506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.155,0.167,0.160,0.167,0.032,0.042,0.033,0.023,
gettingcurious_intoit.mat,N,600.000,630.000,17.887,17.508,17.935,18.224,11.322,12.220,11.611,10.169,2.619,0.338,2.305,5.175,-7.706,-6.303,-8.009,-8.849,-2.049,-1.707,-1.124,-3.206,-4.553,-3.605,-4.310,-5.715,-8.459,-9.310,-8.881,-7.236,6.565,5.288,6.324,8.055,8.703,11.882,9.306,4.994,25.593,23.811,25.944,27.073,19.936,19.214,19.058,21.429,22.439,21.113,22.244,23.938,11.078,9.648,11.187,12.411,4.025,0.632,2.363,8.853,23.830,25.513,23.887,22.126,2.018,2.218,1.923,1.908,22.451,24.622,24.045,18.858,29.428,29.440,30.750,28.254,27.538,27.505,28.477,26.740,27.594,27.129,28.201,27.527,0.000,0.000,0.000,0.000,18.690,18.204,18.700,19.165,15.057,15.348,15.110,14.712,15.129,17.580,15.477,12.389,15.530,17.511,15.384,13.678,6.499,8.017,7.622,4.001,5.058,8.013,5.917,1.355,6.083,7.683,7.600,3.183,-12.484,-9.941,-11.244,-16.089,3.633,2.857,3.590,4.453,-0.072,-2.232,-0.367,2.323,3.160,0.694,3.316,5.487,12.191,10.187,11.078,15.164,13.632,10.192,12.783,17.810,9.046,9.897,7.877,9.206,17.782,16.723,17.845,18.784,154.724,155.990,156.057,152.102,156.741,157.020,156.887,156.357,NaN,NaN,NaN,NaN,156.225,156.351,156.351,155.996,NaN,NaN,NaN,NaN,499.417,567.351,512.909,420.325,1992.262,2035.417,1971.010,1967.122,2505.958,2505.000,2515.831,2498.443,3364.505,3343.145,3268.570,3470.790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.036,127.115,130.677,192.182,208.445,192.942,174.297,253.107,309.679,298.936,296.785,330.446,346.146,385.290,402.344,259.690,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.161,0.182,0.182,0.182,0.026,0.025,0.027,0.027,
gettingcurious_intoit.mat,D,630.000,660.000,17.463,17.758,17.142,17.446,8.912,8.574,9.593,8.677,11.861,9.396,13.669,12.760,-0.593,-5.303,0.751,2.970,-2.055,-3.729,-1.518,-0.876,-5.506,-7.301,-6.852,-2.547,-9.266,-10.033,-12.103,-5.972,8.551,9.184,7.549,8.769,-2.949,-0.822,-4.076,-4.082,18.056,23.062,16.391,14.476,19.519,21.487,18.659,18.322,22.969,25.060,23.994,19.993,21.127,19.429,25.772,18.731,11.705,10.757,9.908,14.348,20.603,20.054,19.928,21.721,2.201,1.927,2.206,2.473,19.172,15.021,20.020,22.574,29.999,26.101,30.768,33.212,30.458,26.834,31.884,32.840,31.841,28.858,33.650,33.240,0.000,0.000,0.000,0.000,20.002,19.535,20.097,20.388,17.424,15.443,17.689,19.180,5.044,7.915,4.236,2.871,15.465,13.695,15.208,17.469,-2.855,-1.265,-4.413,-3.125,-5.641,-3.969,-7.835,-5.409,-7.989,-5.575,-10.878,-7.888,-20.971,-20.789,-22.010,-20.320,2.578,4.091,2.407,1.208,12.381,7.528,13.453,16.309,4.537,5.840,4.888,2.920,22.857,20.799,24.509,23.514,25.643,23.503,27.932,25.797,13.032,13.490,15.114,10.759,15.130,18.301,15.008,12.061,158.793,156.410,158.093,161.773,159.105,157.572,159.347,160.392,NaN,NaN,NaN,NaN,158.537,156.531,158.150,160.713,NaN,NaN,NaN,NaN,308.950,270.563,287.006,366.119,1968.420,2072.678,1989.956,1841.454,2503.601,2487.696,2572.270,2452.477,3399.444,3556.735,3511.628,3131.213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.990,175.389,127.155,131.652,264.989,289.754,339.649,168.258,486.506,724.609,562.489,185.025,395.470,209.002,547.837,454.115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.129,0.091,0.182,0.091,0.033,0.032,0.035,0.033,
gettingcurious_intoit.mat,AH,660.000,688.574,17.803,17.997,17.898,17.535,9.462,7.795,10.076,10.631,7.325,9.090,7.224,5.648,-2.359,-0.813,-3.683,-2.851,1.934,0.382,2.493,3.058,2.474,2.924,3.863,0.974,-0.289,0.457,0.418,-1.513,8.341,10.202,7.822,6.905,2.137,-1.295,2.853,4.983,20.162,18.810,21.581,20.387,15.869,17.615,15.405,14.477,15.329,15.073,14.036,16.561,7.615,8.633,6.805,7.161,19.740,19.441,20.261,19.692,22.910,22.130,22.537,23.968,2.726,2.741,2.789,2.651,23.067,20.845,23.018,25.299,32.542,31.305,32.052,34.159,29.460,29.150,28.604,30.414,28.108,28.199,26.719,29.070,0.000,0.000,0.000,0.000,19.317,19.979,19.235,18.718,17.557,18.698,17.329,16.589,6.397,4.436,7.557,7.481,18.051,17.459,17.497,19.107,6.929,2.899,8.388,9.847,5.977,2.986,7.910,7.497,1.329,-1.547,2.640,3.204,-20.029,-18.984,-19.843,-21.205,1.760,1.281,1.906,2.129,11.160,14.261,9.772,9.108,1.266,2.519,1.738,-0.389,12.387,17.079,10.848,8.870,13.340,16.993,11.326,11.221,5.068,5.983,4.918,4.277,17.495,13.185,17.469,21.829,161.339,159.379,162.231,162.536,162.028,161.672,162.131,162.318,NaN,NaN,NaN,NaN,161.958,161.257,162.161,162.364,NaN,NaN,NaN,NaN,457.400,454.340,472.727,448.803,1860.016,1854.035,1868.693,1859.120,2367.672,2425.857,2385.157,2296.120,3199.395,3118.522,3197.892,3281.339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,129.300,127.436,119.638,138.442,132.441,116.188,122.648,156.040,249.533,138.311,197.474,399.799,170.868,201.210,163.034,146.347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.167,0.182,0.200,0.182,0.027,0.029,0.025,0.026,
gettingcurious_intoit.mat,V,688.574,740.000,14.567,17.537,14.735,11.438,7.234,9.158,6.717,5.820,0.759,3.884,0.378,-2.015,-11.025,-4.622,-11.259,-17.275,-4.798,1.390,-4.361,-11.406,-15.668,-5.595,-17.653,-23.946,-16.027,-4.401,-17.630,-26.170,7.332,8.380,8.017,5.618,6.475,5.273,6.339,7.836,25.592,22.159,25.993,28.713,19.364,16.147,19.096,22.844,30.235,23.132,32.387,35.384,16.786,8.285,18.008,24.155,3.086,17.266,2.298,-10.381,16.833,20.290,14.836,15.229,1.119,1.864,0.760,0.705,10.759,15.460,5.094,11.310,20.607,25.391,15.186,20.849,21.752,24.293,17.497,23.155,24.154,25.521,20.616,26.073,0.135,0.000,0.201,0.232,15.940,18.963,16.209,12.663,14.703,16.977,14.945,12.216,0.047,2.785,-1.662,-1.078,8.765,15.803,7.746,2.622,-1.192,6.024,-1.845,-7.804,-4.637,1.465,-5.294,-10.133,-6.828,0.724,-7.042,-14.146,-19.113,-21.667,-19.928,-15.790,1.237,1.986,1.264,0.447,14.655,14.192,16.607,13.294,7.175,3.160,8.464,10.041,17.132,12.939,18.054,20.467,20.577,17.498,21.503,22.796,6.875,2.061,5.380,13.068,16.678,23.853,18.388,7.946,143.795,150.749,138.870,141.227,127.542,121.444,112.058,146.554,NaN,NaN,NaN,NaN,148.280,158.538,146.651,138.905,NaN,NaN,NaN,NaN,376.586,371.879,389.186,370.767,1911.631,1939.173,1898.228,1905.839,2232.048,2298.676,2079.793,2302.460,3445.822,3339.543,3381.484,3611.371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,196.979,186.666,179.701,224.998,428.819,240.345,531.854,510.893,810.538,787.013,605.052,1049.214,365.749,134.246,353.979,610.209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.135,0.167,0.111,0.111,0.019,0.026,0.015,0.013,
gettingcurious_intoit.mat,R,740.000,782.368,14.654,13.351,15.184,15.479,6.382,4.436,6.565,8.139,7.442,3.853,8.898,9.702,-1.052,-6.007,1.868,1.308,-9.361,-11.095,-9.392,-7.628,-5.563,-18.036,-5.846,7.349,-0.996,-14.983,2.821,9.663,8.272,8.915,8.619,7.340,-1.060,0.583,-2.333,-1.563,15.706,19.358,13.316,14.171,24.016,24.445,24.576,23.106,20.217,31.387,21.030,8.130,8.438,18.836,6.077,0.039,19.753,2.339,23.838,33.598,17.439,14.606,17.029,20.681,2.465,1.714,2.691,3.009,19.796,12.912,19.628,26.777,25.531,20.963,24.677,30.840,27.195,24.491,27.175,29.888,29.053,27.833,29.286,30.035,0.000,0.000,0.000,0.000,16.566,15.053,17.222,17.489,18.307,14.670,19.566,20.802,3.632,0.358,4.430,6.158,17.010,11.925,19.469,19.907,-3.672,-8.388,-3.209,0.609,-3.291,-12.106,-3.279,5.507,-6.612,-16.297,-7.813,4.165,-20.750,-17.323,-21.017,-23.935,-1.740,0.384,-2.344,-3.313,14.675,14.312,15.136,14.645,-0.444,3.128,-2.247,-2.418,20.239,23.441,20.431,16.880,19.858,27.159,20.501,11.982,10.244,16.654,12.243,1.992,8.016,0.316,4.676,18.724,156.882,150.806,158.088,161.926,159.450,155.217,160.361,162.861,NaN,NaN,NaN,NaN,156.799,151.228,157.148,162.229,NaN,NaN,NaN,NaN,358.886,338.965,350.747,386.215,1383.226,1515.754,1143.043,1459.099,1996.626,1944.427,1914.670,2118.793,3518.854,3569.327,3484.134,3499.522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.398,145.250,98.396,127.053,1025.511,1089.223,878.148,1109.329,456.168,938.500,141.984,252.998,197.222,181.285,138.160,267.038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.163,0.200,0.200,0.133,0.020,0.019,0.020,0.020,
gettingcurious_intoit.mat,IH,782.368,807.948,16.209,15.972,16.363,16.333,10.337,10.082,10.715,10.318,9.046,9.505,9.063,8.584,-6.882,-4.217,-8.414,-8.421,-5.806,-5.957,-5.263,-6.044,8.948,6.032,8.147,12.455,7.800,7.802,7.405,8.071,5.872,5.890,5.648,6.015,1.291,0.577,1.652,1.734,23.091,20.189,24.777,24.754,22.015,21.930,21.626,22.377,7.261,9.940,8.217,3.878,1.246,1.703,1.658,0.513,26.735,29.600,26.238,24.185,25.176,24.275,25.829,25.610,2.908,3.063,2.911,2.750,29.672,30.684,29.167,29.026,34.763,35.563,34.620,34.078,35.560,34.237,35.704,36.798,34.899,34.039,35.423,35.395,0.000,0.000,0.000,0.000,17.893,17.719,17.991,17.994,20.003,20.385,19.891,19.703,7.063,6.877,7.290,7.095,13.212,15.466,11.863,11.952,2.728,1.729,3.146,3.436,3.196,4.942,2.860,1.707,-6.244,0.499,-7.200,-12.292,-18.935,-21.798,-18.833,-16.114,-2.110,-2.666,-1.901,-1.709,12.940,13.509,12.601,12.608,4.680,2.253,6.127,6.042,15.164,15.990,14.845,14.558,14.696,12.777,15.131,16.287,13.307,6.378,14.491,19.387,20.675,26.626,22.527,13.357,161.289,159.617,162.887,161.764,162.802,163.402,163.113,161.980,NaN,NaN,NaN,NaN,162.897,163.391,163.049,162.364,NaN,NaN,NaN,NaN,397.373,404.089,407.049,383.499,1298.124,1370.811,1298.400,1225.518,2575.623,2432.021,2591.137,2707.303,3696.378,3615.652,3717.950,3761.108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152.791,153.069,155.521,150.581,628.485,758.781,528.762,573.944,165.788,189.837,139.920,161.460,291.935,336.200,273.260,261.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.148,0.100,0.222,0.100,0.022,0.022,0.022,0.021,
gettingcurious_intoit.mat,L,807.948,863.372,15.611,15.610,15.142,16.076,6.131,7.069,4.861,6.407,9.003,8.526,9.777,8.695,1.058,-0.914,3.716,0.447,-5.160,-7.519,-4.321,-3.668,21.657,18.779,24.160,22.089,15.283,14.848,18.943,12.146,9.480,8.542,10.281,9.669,-2.871,-1.457,-4.916,-2.288,14.552,16.524,11.426,15.629,20.770,23.129,19.463,19.744,-6.046,-3.169,-9.018,-6.013,-6.280,-6.322,-9.166,-3.451,25.386,27.690,30.424,18.146,21.869,21.722,20.300,23.567,2.278,2.337,2.104,2.389,29.329,30.802,26.593,30.644,33.691,34.781,31.643,34.685,37.045,37.208,35.499,38.453,34.302,33.945,33.393,35.561,0.018,0.000,0.050,0.000,17.945,17.738,17.870,18.227,19.672,20.207,19.655,19.158,4.739,5.758,4.194,4.248,18.572,17.755,19.644,18.373,2.972,1.954,3.185,3.756,0.214,-0.596,-1.229,2.432,-14.364,-13.604,-15.060,-14.439,-10.103,-12.843,-11.481,-5.999,-1.727,-2.469,-1.784,-0.932,14.933,14.449,15.461,14.910,-0.627,-0.017,-1.774,-0.146,14.973,15.783,14.685,14.471,17.731,18.334,19.099,15.795,19.104,19.362,19.254,18.686,-1.647,2.855,-2.054,-5.767,159.111,158.950,156.885,161.459,160.009,158.799,159.313,161.887,NaN,NaN,NaN,NaN,159.240,158.868,157.145,161.723,NaN,NaN,NaN,NaN,339.502,323.745,317.348,377.671,1170.733,974.124,1123.670,1414.771,2889.053,2841.409,2916.706,2908.391,3876.316,3751.856,3877.845,4000.322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127.600,104.390,130.378,147.637,335.883,467.063,280.635,254.928,223.558,266.083,263.696,143.200,319.287,274.755,268.569,413.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.161,0.158,0.150,0.158,0.021,0.020,0.022,0.022,
